"date","tipo_refeicao","restaurante_utilizado","categoria_padrao","categoria_vegano","dia_semana","mes","almoco","periodo_semestre","quantidade","feriado_dummy"
2024-10-16,"Jantar","RS","bovino","Outros","qua","out","0","meio",716,0
2024-10-17,"Almoço","RU","peixe","leguminosas","qui","out","1","meio",2098,0
2024-10-17,"Almoço","RA","peixe","leguminosas","qui","out","1","meio",743,0
2024-10-17,"Almoço","RS","peixe","leguminosas","qui","out","1","meio",937,0
2024-10-17,"Jantar","RU","bovino","leguminosas","qui","out","0","meio",2629,0
2024-10-17,"Jantar","RA","bovino","leguminosas","qui","out","0","meio",852,0
2024-10-17,"Jantar","RS","bovino","leguminosas","qui","out","0","meio",910,0
2024-10-18,"Almoço","RU","suino","leguminosas","sex","out","1","meio",3190,0
2024-10-18,"Almoço","RA","suino","leguminosas","sex","out","1","meio",1062,0
2024-10-18,"Almoço","RS","suino","leguminosas","sex","out","1","meio",1336,0
2024-10-18,"Jantar","RU","peixe","leguminosas","sex","out","0","meio",1016,0
2024-10-18,"Jantar","RA","peixe","leguminosas","sex","out","0","meio",267,0
2024-10-18,"Jantar","RS","peixe","leguminosas","sex","out","0","meio",311,0
2024-10-21,"Almoço","RU","frango","leguminosas","seg","out","1","meio",3411,0
2024-10-21,"Almoço","RA","frango","leguminosas","seg","out","1","meio",1318,0
2024-10-21,"Almoço","RS","frango","leguminosas","seg","out","1","meio",1513,0
2024-10-21,"Jantar","RU","bovino","leguminosas","seg","out","0","meio",2333,0
2024-10-21,"Jantar","RA","bovino","leguminosas","seg","out","0","meio",677,0
2024-10-21,"Jantar","RS","bovino","leguminosas","seg","out","0","meio",723,0
2024-10-22,"Almoço","RA","bovino","leguminosas","ter","out","1","meio",1373,0
2024-10-22,"Almoço","RS","bovino","leguminosas","ter","out","1","meio",1791,0
2024-10-22,"Almoço","RU","bovino","leguminosas","ter","out","1","meio",3673,0
2024-10-22,"Jantar","RU","frango","leguminosas","ter","out","0","meio",2686,0
2024-10-22,"Jantar","RA","frango","leguminosas","ter","out","0","meio",870,0
2024-10-22,"Jantar","RS","frango","leguminosas","ter","out","0","meio",945,0
2024-10-23,"Almoço","RU","bovino","leguminosas","qua","out","1","meio",3592,0
2024-10-23,"Almoço","RA","bovino","leguminosas","qua","out","1","meio",1247,0
2024-10-23,"Almoço","RS","bovino","leguminosas","qua","out","1","meio",1631,0
2024-10-23,"Jantar","RU","frango","pts_proteina_texturizada","qua","out","0","meio",2762,0
2024-10-23,"Jantar","RA","frango","pts_proteina_texturizada","qua","out","0","meio",766,0
2024-10-23,"Jantar","RS","frango","pts_proteina_texturizada","qua","out","0","meio",858,0
2024-10-24,"Almoço","RU","peixe","leguminosas","qui","out","1","meio",2086,0
2024-10-24,"Almoço","RA","peixe","leguminosas","qui","out","1","meio",766,0
2024-10-24,"Almoço","RS","peixe","leguminosas","qui","out","1","meio",830,0
2024-10-24,"Jantar","RU","bovino","leguminosas","qui","out","0","meio",2222,0
2024-10-24,"Jantar","RA","bovino","leguminosas","qui","out","0","meio",688,0
2024-10-24,"Jantar","RS","bovino","leguminosas","qui","out","0","meio",756,0
2024-10-25,"Almoço","RU","bovino","leguminosas","sex","out","1","meio",2917,0
2024-10-25,"Almoço","RA","bovino","leguminosas","sex","out","1","meio",1011,0
2024-10-25,"Almoço","RS","bovino","leguminosas","sex","out","1","meio",1108,0
2024-10-25,"Jantar","RU","peixe","leguminosas","sex","out","0","meio",899,0
2024-10-25,"Jantar","RA","peixe","leguminosas","sex","out","0","meio",245,0
2024-10-25,"Jantar","RS","peixe","leguminosas","sex","out","0","meio",274,0
2024-10-28,"Almoço","RU","frango","leguminosas","seg","out","1","fim",NA,1
2024-10-28,"Almoço","RA","frango","leguminosas","seg","out","1","fim",NA,1
2024-10-28,"Almoço","RS","frango","leguminosas","seg","out","1","fim",2286,1
2024-10-28,"Jantar","RU","bovino","leguminosas","seg","out","0","fim",NA,1
2024-10-28,"Jantar","RA","bovino","leguminosas","seg","out","0","fim",NA,1
2024-10-28,"Jantar","RS","bovino","leguminosas","seg","out","0","fim",829,1
2024-10-29,"Almoço","RU","bovino","leguminosas","ter","out","1","fim",3533,0
2024-10-29,"Almoço","RA","bovino","leguminosas","ter","out","1","fim",1342,0
2024-10-29,"Almoço","RS","bovino","leguminosas","ter","out","1","fim",1698,0
2024-10-29,"Jantar","RU","frango","leguminosas","ter","out","0","fim",3000,0
2024-10-29,"Jantar","RA","frango","leguminosas","ter","out","0","fim",859,0
2024-10-29,"Jantar","RS","frango","leguminosas","ter","out","0","fim",1075,0
2024-10-30,"Almoço","RU","frango","leguminosas","qua","out","1","fim",3625,0
2024-10-30,"Almoço","RA","frango","leguminosas","qua","out","1","fim",1322,0
2024-10-30,"Almoço","RS","frango","leguminosas","qua","out","1","fim",1551,0
2024-10-30,"Jantar","RU","bovino","leguminosas","qua","out","0","fim",2536,0
2024-10-30,"Jantar","RA","bovino","leguminosas","qua","out","0","fim",737,0
2024-10-30,"Jantar","RS","bovino","leguminosas","qua","out","0","fim",718,0
2024-10-31,"Almoço","RA","bovino","pts_proteina_texturizada","qui","out","1","fim",1333,0
2024-10-31,"Almoço","RS","bovino","pts_proteina_texturizada","qui","out","1","fim",1706,0
2024-10-31,"Almoço","RU","bovino","pts_proteina_texturizada","qui","out","1","fim",3460,0
2024-10-31,"Jantar","RU","frango","leguminosas","qui","out","0","fim",2435,0
2024-10-31,"Jantar","RA","frango","leguminosas","qui","out","0","fim",754,0
2024-10-31,"Jantar","RS","frango","leguminosas","qui","out","0","fim",678,0
2024-11-01,"Almoço","RU","bovino","leguminosas","sex","nov","1","fim",3142,0
2024-11-01,"Almoço","RA","bovino","leguminosas","sex","nov","1","fim",1109,0
2024-11-01,"Almoço","RS","bovino","leguminosas","sex","nov","1","fim",1237,0
2024-11-01,"Jantar","RU","bovino","leguminosas","sex","nov","0","fim",1793,0
2024-11-01,"Jantar","RA","bovino","leguminosas","sex","nov","0","fim",432,0
2024-11-01,"Jantar","RS","bovino","leguminosas","sex","nov","0","fim",417,0
2024-11-04,"Almoço","RU","peixe","leguminosas","seg","nov","1","fim",2116,0
2024-11-04,"Almoço","RA","peixe","leguminosas","seg","nov","1","fim",721,0
2024-11-04,"Almoço","RS","peixe","leguminosas","seg","nov","1","fim",844,0
2024-11-04,"Jantar","RU","frango","leguminosas","seg","nov","0","fim",2594,0
2024-11-04,"Jantar","RA","frango","leguminosas","seg","nov","0","fim",735,0
2024-11-04,"Jantar","RS","frango","leguminosas","seg","nov","0","fim",825,0
2024-11-05,"Almoço","RU","frango","leguminosas","ter","nov","1","fim",3792,0
2024-11-05,"Almoço","RA","frango","leguminosas","ter","nov","1","fim",1419,0
2024-11-05,"Almoço","RS","frango","leguminosas","ter","nov","1","fim",1792,0
2024-11-05,"Jantar","RU","bovino","leguminosas","ter","nov","0","fim",2329,0
2024-11-05,"Jantar","RA","bovino","leguminosas","ter","nov","0","fim",690,0
2024-11-05,"Jantar","RS","bovino","leguminosas","ter","nov","0","fim",764,0
2024-11-06,"Almoço","RA","bovino","pts_proteina_texturizada","qua","nov","1","fim",1209,0
2024-11-06,"Almoço","RS","bovino","pts_proteina_texturizada","qua","nov","1","fim",1671,0
2024-11-06,"Almoço","RU","bovino","pts_proteina_texturizada","qua","nov","1","fim",3436,0
2024-11-06,"Jantar","RU","suino","leguminosas","qua","nov","0","fim",2489,0
2024-11-06,"Jantar","RA","suino","leguminosas","qua","nov","0","fim",709,0
2024-11-06,"Jantar","RS","suino","leguminosas","qua","nov","0","fim",842,0
2024-11-07,"Almoço","RU","frango","leguminosas","qui","nov","1","fim",3711,0
2024-11-07,"Almoço","RA","frango","leguminosas","qui","nov","1","fim",1319,0
2024-11-07,"Almoço","RS","frango","leguminosas","qui","nov","1","fim",1632,0
2024-11-07,"Jantar","RU","bovino","leguminosas","qui","nov","0","fim",2356,0
2024-11-07,"Jantar","RA","bovino","leguminosas","qui","nov","0","fim",682,0
2024-11-07,"Jantar","RS","bovino","leguminosas","qui","nov","0","fim",644,0
2024-11-08,"Almoço","RU","suino","leguminosas","sex","nov","1","fim",3187,0
2024-11-08,"Almoço","RA","suino","leguminosas","sex","nov","1","fim",1030,0
2024-11-08,"Almoço","RS","suino","leguminosas","sex","nov","1","fim",1282,0
2024-11-08,"Jantar","RU","frango","pts_proteina_texturizada","sex","nov","0","fim",1852,0
2024-11-08,"Jantar","RA","frango","pts_proteina_texturizada","sex","nov","0","fim",418,0
2024-11-08,"Jantar","RS","frango","pts_proteina_texturizada","sex","nov","0","fim",450,0
2024-11-11,"Almoço","RA","bovino","leguminosas","seg","nov","1","fim",1245,0
2024-11-11,"Almoço","RS","bovino","leguminosas","seg","nov","1","fim",1420,0
2024-11-11,"Almoço","RU","bovino","leguminosas","seg","nov","1","fim",3376,0
2024-11-11,"Jantar","RU","frango","leguminosas","seg","nov","0","fim",2801,0
2024-11-11,"Jantar","RA","frango","leguminosas","seg","nov","0","fim",844,0
2024-11-11,"Jantar","RS","frango","leguminosas","seg","nov","0","fim",999,0
2024-11-12,"Almoço","RU","suino","pts_proteina_texturizada","ter","nov","1","fim",3819,0
2024-11-12,"Almoço","RA","suino","vegetais","ter","nov","1","fim",1313,0
2024-11-12,"Almoço","RS","suino","vegetais","ter","nov","1","fim",1702,0
2024-11-12,"Jantar","RU","bovino","pts_proteina_texturizada","ter","nov","0","fim",2514,0
2024-11-12,"Jantar","RA","bovino","pts_proteina_texturizada","ter","nov","0","fim",689,0
2024-11-12,"Jantar","RS","bovino","pts_proteina_texturizada","ter","nov","0","fim",774,0
2024-11-13,"Almoço","RU","peixe","leguminosas","qua","nov","1","fim",2053,0
2024-11-13,"Almoço","RA","peixe","leguminosas","qua","nov","1","fim",707,0
2024-11-13,"Almoço","RS","peixe","leguminosas","qua","nov","1","fim",843,0
2024-11-13,"Jantar","RU","suino","leguminosas","qua","nov","0","fim",2582,0
2024-11-13,"Jantar","RA","suino","leguminosas","qua","nov","0","fim",710,0
2024-11-13,"Jantar","RS","suino","leguminosas","qua","nov","0","fim",846,0
2024-11-14,"Almoço","RU","frango","pts_proteina_texturizada","qui","nov","1","fim",3406,0
2024-11-14,"Almoço","RA","frango","pts_proteina_texturizada","qui","nov","1","fim",1196,0
2024-11-14,"Almoço","RS","frango","pts_proteina_texturizada","qui","nov","1","fim",1541,0
2024-11-14,"Jantar","RU","bovino","leguminosas","qui","nov","0","fim",1728,0
2024-11-14,"Jantar","RA","bovino","leguminosas","qui","nov","0","fim",409,0
2024-11-14,"Jantar","RS","bovino","leguminosas","qui","nov","0","fim",523,0
2024-11-15,"Almoço","RU","bovino","leguminosas","sex","nov","1","fim",NA,1
2024-11-15,"Almoço","RA","bovino","leguminosas","sex","nov","1","fim",NA,1
2024-11-15,"Almoço","RS","bovino","leguminosas","sex","nov","1","fim",1220,1
2024-11-15,"Jantar","RU","frango","leguminosas","sex","nov","0","fim",NA,1
2024-11-15,"Jantar","RA","frango","leguminosas","sex","nov","0","fim",NA,1
2024-11-15,"Jantar","RS","frango","leguminosas","sex","nov","0","fim",563,1
2024-11-18,"Almoço","RU","frango","leguminosas","seg","nov","1","fim",3441,0
2024-11-18,"Almoço","RA","frango","leguminosas","seg","nov","1","fim",1171,0
2024-11-18,"Almoço","RS","frango","leguminosas","seg","nov","1","fim",1391,0
2024-11-18,"Jantar","RU","peixe","leguminosas","seg","nov","0","fim",1463,0
2024-11-18,"Jantar","RA","peixe","leguminosas","seg","nov","0","fim",415,0
2024-11-18,"Jantar","RS","peixe","leguminosas","seg","nov","0","fim",383,0
2024-11-19,"Almoço","RU","bovino","pts_proteina_texturizada","ter","nov","1","fim",3513,0
2024-11-19,"Almoço","RA","bovino","pts_proteina_texturizada","ter","nov","1","fim",1319,0
2024-11-19,"Almoço","RS","bovino","pts_proteina_texturizada","ter","nov","1","fim",1734,0
2024-11-19,"Jantar","RU","suino","leguminosas","ter","nov","0","fim",2383,0
2024-11-19,"Jantar","RA","suino","leguminosas","ter","nov","0","fim",761,0
2024-11-19,"Jantar","RS","suino","leguminosas","ter","nov","0","fim",788,0
2024-11-20,"Almoço","RU","frango","leguminosas","qua","nov","1","fim",NA,1
2024-11-20,"Almoço","RA","frango","leguminosas","qua","nov","1","fim",NA,1
2024-11-20,"Almoço","RS","frango","leguminosas","qua","nov","1","fim",2197,1
2024-11-20,"Jantar","RU","bovino","pts_proteina_texturizada","qua","nov","0","fim",NA,1
2024-11-20,"Jantar","RA","bovino","pts_proteina_texturizada","qua","nov","0","fim",NA,1
2024-11-20,"Jantar","RS","bovino","pts_proteina_texturizada","qua","nov","0","fim",918,1
2024-11-21,"Almoço","RU","suino","leguminosas","qui","nov","1","fim",3295,0
2024-11-21,"Almoço","RA","suino","leguminosas","qui","nov","1","fim",1216,0
2024-11-21,"Almoço","RS","suino","leguminosas","qui","nov","1","fim",1588,0
2024-11-21,"Jantar","RU","frango","leguminosas","qui","nov","0","fim",2187,0
2024-11-21,"Jantar","RA","frango","leguminosas","qui","nov","0","fim",648,0
2024-11-21,"Jantar","RS","frango","leguminosas","qui","nov","0","fim",683,0
2024-11-22,"Almoço","RS","bovino","leguminosas","sex","nov","1","fim",1308,0
2024-11-22,"Almoço","RU","bovino","leguminosas","sex","nov","1","fim",3225,0
2024-11-22,"Almoço","RA","bovino","leguminosas","sex","nov","1","fim",1066,0
2024-11-22,"Jantar","RU","suino","leguminosas","sex","nov","0","fim",1765,0
2024-11-22,"Jantar","RA","suino","leguminosas","sex","nov","0","fim",453,0
2024-11-22,"Jantar","RS","suino","leguminosas","sex","nov","0","fim",446,0
2024-11-25,"Almoço","RA","bovino","leguminosas","seg","nov","1","fim",1238,0
2024-11-25,"Almoço","RS","bovino","leguminosas","seg","nov","1","fim",1225,0
2024-11-25,"Almoço","RU","frango","leguminosas","seg","nov","1","fim",3323,0
2024-11-25,"Jantar","RU","peixe","leguminosas","seg","nov","0","fim",1493,0
2024-11-25,"Jantar","RA","peixe","leguminosas","seg","nov","0","fim",407,0
2024-11-25,"Jantar","RS","peixe","leguminosas","seg","nov","0","fim",464,0
2024-11-26,"Almoço","RU","frango","leguminosas","ter","nov","1","fim",3727,0
2024-11-26,"Almoço","RA","frango","leguminosas","ter","nov","1","fim",1334,0
2024-11-26,"Almoço","RS","suino","leguminosas","ter","nov","1","fim",1251,0
2024-11-26,"Jantar","RU","bovino","leguminosas","ter","nov","0","fim",2178,0
2024-11-26,"Jantar","RA","bovino","leguminosas","ter","nov","0","fim",602,0
2024-11-26,"Jantar","RS","bovino","leguminosas","ter","nov","0","fim",677,0
2024-11-27,"Almoço","RU","bovino","pts_proteina_texturizada","qua","nov","1","fim",3371,0
2024-11-27,"Almoço","RS","bovino","pts_proteina_texturizada","qua","nov","1","fim",1323,0
2024-11-27,"Almoço","RA","bovino","pts_proteina_texturizada","qua","nov","1","fim",1133,0
2024-11-27,"Jantar","RU","frango","leguminosas","qua","nov","0","fim",2586,0
2024-11-27,"Jantar","RA","frango","leguminosas","qua","nov","0","fim",663,0
2024-11-27,"Jantar","RS","frango","leguminosas","qua","nov","0","fim",796,0
2024-11-28,"Almoço","RU","frango","leguminosas","qui","nov","1","fim",2878,0
2024-11-28,"Almoço","RA","frango","leguminosas","qui","nov","1","fim",1088,0
2024-11-28,"Almoço","RS","frango","leguminosas","qui","nov","1","fim",1869,0
2024-11-28,"Jantar","RU","bovino","leguminosas","qui","nov","0","fim",1679,0
2024-11-28,"Jantar","RA","bovino","leguminosas","qui","nov","0","fim",485,0
2024-11-28,"Jantar","RS","bovino","leguminosas","qui","nov","0","fim",522,0
2024-11-29,"Almoço","RU","bovino","leguminosas","sex","nov","1","fim",2654,0
2024-11-29,"Almoço","RA","bovino","leguminosas","sex","nov","1","fim",928,0
2024-11-29,"Almoço","RS","bovino","leguminosas","sex","nov","1","fim",1020,0
2024-11-29,"Jantar","RU","bovino","leguminosas","sex","nov","0","fim",1606,0
2024-11-29,"Jantar","RA","bovino","leguminosas","sex","nov","0","fim",319,0
2024-11-29,"Jantar","RS","bovino","leguminosas","sex","nov","0","fim",322,0
2024-12-02,"Almoço","RU","bovino","leguminosas","seg","dez","1","fim",2154,0
2024-12-02,"Almoço","RA","bovino","leguminosas","seg","dez","1","fim",860,0
2024-12-02,"Almoço","RS","bovino","leguminosas","seg","dez","1","fim",991,0
2024-12-02,"Jantar","RU","frango","leguminosas","seg","dez","0","fim",1282,0
2024-12-02,"Jantar","RA","frango","leguminosas","seg","dez","0","fim",340,0
2024-12-02,"Jantar","RS","frango","leguminosas","seg","dez","0","fim",340,0
2024-12-03,"Almoço","RU","bovino","leguminosas","ter","dez","1","fim",1975,0
2024-12-03,"Almoço","RA","bovino","leguminosas","ter","dez","1","fim",718,0
2024-12-03,"Almoço","RS","bovino","leguminosas","ter","dez","1","fim",744,0
2024-12-03,"Jantar","RU","bovino","leguminosas","ter","dez","0","fim",1518,0
2024-12-03,"Jantar","RA","bovino","leguminosas","ter","dez","0","fim",339,0
2024-12-03,"Jantar","RS","bovino","leguminosas","ter","dez","0","fim",307,0
2024-12-04,"Almoço","RU","frango","leguminosas","qua","dez","1","fim",2432,0
2024-12-04,"Almoço","RA","frango","leguminosas","qua","dez","1","fim",951,0
2024-12-04,"Almoço","RS","frango","leguminosas","qua","dez","1","fim",971,0
2024-12-04,"Jantar","RU","bovino","leguminosas","qua","dez","0","fim",1546,0
2024-12-04,"Jantar","RA","bovino","leguminosas","qua","dez","0","fim",329,0
2024-12-04,"Jantar","RS","bovino","leguminosas","qua","dez","0","fim",298,0
2024-12-05,"Almoço","RU","peixe","leguminosas","qui","dez","1","fim",1373,0
2024-12-05,"Almoço","RA","peixe","leguminosas","qui","dez","1","fim",407,0
2024-12-05,"Almoço","RS","peixe","leguminosas","qui","dez","1","fim",510,0
2024-12-05,"Jantar","RU","frango","leguminosas","qui","dez","0","fim",1407,0
2024-12-05,"Jantar","RA","frango","leguminosas","qui","dez","0","fim",332,0
2024-12-05,"Jantar","RS","frango","leguminosas","qui","dez","0","fim",296,0
2024-12-06,"Almoço","RU","frango","pts_proteina_texturizada","sex","dez","1","fim",2600,0
2024-12-06,"Almoço","RA","frango","pts_proteina_texturizada","sex","dez","1","fim",911,0
2024-12-06,"Almoço","RS","frango","pts_proteina_texturizada","sex","dez","1","fim",933,0
2024-12-06,"Jantar","RU","bovino","leguminosas","sex","dez","0","fim",926,0
2024-12-06,"Jantar","RA","bovino","leguminosas","sex","dez","0","fim",212,0
2024-12-06,"Jantar","RS","bovino","leguminosas","sex","dez","0","fim",165,0
2024-12-09,"Almoço","RU","bovino","leguminosas","seg","dez","1","ferias",1970,0
2024-12-09,"Almoço","RA","bovino","leguminosas","seg","dez","1","ferias",860,0
2024-12-09,"Almoço","RS","bovino","leguminosas","seg","dez","1","ferias",762,0
2024-12-09,"Jantar","RU","frango","pts_proteina_texturizada","seg","dez","0","ferias",1668,0
2024-12-09,"Jantar","RA","frango","pts_proteina_texturizada","seg","dez","0","ferias",387,0
2024-12-09,"Jantar","RS","frango","pts_proteina_texturizada","seg","dez","0","ferias",322,0
2024-12-10,"Almoço","RU","suino","leguminosas","ter","dez","1","ferias",2116,0
2024-12-10,"Almoço","RA","suino","leguminosas","ter","dez","1","ferias",718,0
2024-12-10,"Almoço","RS","suino","leguminosas","ter","dez","1","ferias",826,0
2024-12-10,"Jantar","RU","peixe","vegetais","ter","dez","0","ferias",695,0
2024-12-10,"Jantar","RA","peixe","vegetais","ter","dez","0","ferias",171,0
2024-12-10,"Jantar","RS","peixe","vegetais","ter","dez","0","ferias",130,0
2024-12-11,"Almoço","RU","frango","pts_proteina_texturizada","qua","dez","1","ferias",2078,0
2024-12-11,"Almoço","RA","frango","pts_proteina_texturizada","qua","dez","1","ferias",951,0
2024-12-11,"Almoço","RS","frango","pts_proteina_texturizada","qua","dez","1","ferias",823,0
2024-12-11,"Jantar","RU","bovino","leguminosas","qua","dez","0","ferias",1142,0
2024-12-11,"Jantar","RA","bovino","leguminosas","qua","dez","0","ferias",210,0
2024-12-11,"Jantar","RS","bovino","leguminosas","qua","dez","0","ferias",239,0
2024-12-12,"Almoço","RU","peixe","leguminosas","qui","dez","1","ferias",1105,0
2024-12-12,"Almoço","RA","peixe","leguminosas","qui","dez","1","ferias",407,0
2024-12-12,"Almoço","RS","peixe","leguminosas","qui","dez","1","ferias",440,0
2024-12-12,"Jantar","RU","frango","leguminosas","qui","dez","0","ferias",1232,0
2024-12-12,"Jantar","RA","frango","leguminosas","qui","dez","0","ferias",302,0
2024-12-12,"Jantar","RS","frango","leguminosas","qui","dez","0","ferias",251,0
2024-12-13,"Almoço","RU","bovino","leguminosas","sex","dez","1","ferias",1471,0
2024-12-13,"Almoço","RA","bovino","leguminosas","sex","dez","1","ferias",911,0
2024-12-13,"Almoço","RS","bovino","leguminosas","sex","dez","1","ferias",597,0
2024-12-13,"Jantar","RU","suino","pts_proteina_texturizada","sex","dez","0","ferias",908,0
2024-12-13,"Jantar","RA","suino","pts_proteina_texturizada","sex","dez","0","ferias",186,0
2024-12-13,"Jantar","RS","suino","pts_proteina_texturizada","sex","dez","0","ferias",132,0
2024-12-16,"Almoço","RU","suino","leguminosas","seg","dez","1","ferias",2218,0
2024-12-16,"Almoço","RA","suino","leguminosas","seg","dez","1","ferias",NA,0
2024-12-16,"Almoço","RS","suino","leguminosas","seg","dez","1","ferias",4,0
2024-12-16,"Jantar","RU","frango","pts_proteina_texturizada","seg","dez","0","ferias",899,0
2024-12-16,"Jantar","RA","frango","pts_proteina_texturizada","seg","dez","0","ferias",NA,0
2024-12-16,"Jantar","RS","frango","pts_proteina_texturizada","seg","dez","0","ferias",NA,0
2024-12-17,"Almoço","RU","bovino","leguminosas","ter","dez","1","ferias",2158,0
2024-12-17,"Almoço","RA","bovino","leguminosas","ter","dez","1","ferias",NA,0
2024-12-17,"Almoço","RS","bovino","leguminosas","ter","dez","1","ferias",NA,0
2024-12-17,"Jantar","RU","bovino","Outros","ter","dez","0","ferias",914,0
2024-12-17,"Jantar","RA","bovino","Outros","ter","dez","0","ferias",NA,0
2024-12-17,"Jantar","RS","bovino","Outros","ter","dez","0","ferias",NA,0
2024-12-18,"Almoço","RU","peixe","pts_proteina_texturizada","qua","dez","1","ferias",1161,0
2024-12-18,"Almoço","RA","peixe","pts_proteina_texturizada","qua","dez","1","ferias",NA,0
2024-12-18,"Almoço","RS","peixe","pts_proteina_texturizada","qua","dez","1","ferias",NA,0
2024-12-18,"Jantar","RU","bovino","leguminosas","qua","dez","0","ferias",981,0
2024-12-18,"Jantar","RA","bovino","leguminosas","qua","dez","0","ferias",NA,0
2024-12-18,"Jantar","RS","bovino","leguminosas","qua","dez","0","ferias",NA,0
2024-12-19,"Almoço","RU","bovino","leguminosas","qui","dez","1","ferias",1487,0
2024-12-19,"Almoço","RA","bovino","leguminosas","qui","dez","1","ferias",NA,0
2024-12-19,"Almoço","RS","bovino","leguminosas","qui","dez","1","ferias",NA,0
2024-12-19,"Jantar","RU","peixe","leguminosas","qui","dez","0","ferias",450,0
2024-12-19,"Jantar","RA","peixe","leguminosas","qui","dez","0","ferias",NA,0
2024-12-19,"Jantar","RS","peixe","leguminosas","qui","dez","0","ferias",NA,0
2025-01-02,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jan","1","ferias",NA,0
2025-01-02,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jan","1","ferias",NA,0
2025-01-02,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jan","1","ferias",778,0
2025-01-02,"Jantar","RU","frango","leguminosas","qui","jan","0","ferias",NA,0
2025-01-02,"Jantar","RA","frango","leguminosas","qui","jan","0","ferias",NA,0
2025-01-02,"Jantar","RS","frango","leguminosas","qui","jan","0","ferias",271,0
2025-01-03,"Almoço","RU","peixe","leguminosas","sex","jan","1","ferias",NA,0
2025-01-03,"Almoço","RA","peixe","leguminosas","sex","jan","1","ferias",NA,0
2025-01-03,"Almoço","RS","peixe","leguminosas","sex","jan","1","ferias",658,0
2025-01-03,"Jantar","RU","suino","pts_proteina_texturizada","sex","jan","0","ferias",NA,0
2025-01-03,"Jantar","RA","suino","pts_proteina_texturizada","sex","jan","0","ferias",NA,0
2025-01-03,"Jantar","RS","suino","pts_proteina_texturizada","sex","jan","0","ferias",286,0
2025-01-06,"Almoço","RU","bovino","pts_proteina_texturizada","seg","jan","1","ferias",NA,0
2025-01-06,"Almoço","RA","bovino","pts_proteina_texturizada","seg","jan","1","ferias",NA,0
2025-01-06,"Almoço","RS","bovino","pts_proteina_texturizada","seg","jan","1","ferias",1412,0
2025-01-06,"Jantar","RU","frango","leguminosas","seg","jan","0","ferias",NA,0
2025-01-06,"Jantar","RA","frango","leguminosas","seg","jan","0","ferias",NA,0
2025-01-06,"Jantar","RS","frango","leguminosas","seg","jan","0","ferias",714,0
2025-01-07,"Almoço","RU","frango","leguminosas","ter","jan","1","ferias",NA,0
2025-01-07,"Almoço","RA","frango","leguminosas","ter","jan","1","ferias",NA,0
2025-01-07,"Almoço","RS","frango","leguminosas","ter","jan","1","ferias",1629,0
2025-01-07,"Jantar","RU","bovino","cereais_integrais","ter","jan","0","ferias",NA,0
2025-01-07,"Jantar","RA","bovino","cereais_integrais","ter","jan","0","ferias",NA,0
2025-01-07,"Jantar","RS","bovino","cereais_integrais","ter","jan","0","ferias",692,0
2025-01-08,"Almoço","RU","suino","leguminosas","qua","jan","1","ferias",NA,0
2025-01-08,"Almoço","RA","suino","leguminosas","qua","jan","1","ferias",NA,0
2025-01-08,"Almoço","RS","suino","leguminosas","qua","jan","1","ferias",1550,0
2025-01-08,"Jantar","RU","bovino","leguminosas","qua","jan","0","ferias",NA,0
2025-01-08,"Jantar","RA","bovino","leguminosas","qua","jan","0","ferias",NA,0
2025-01-08,"Jantar","RS","bovino","leguminosas","qua","jan","0","ferias",737,0
2025-01-09,"Almoço","RU","bovino","pts_proteina_texturizada","qui","jan","1","ferias",NA,0
2025-01-09,"Almoço","RA","bovino","pts_proteina_texturizada","qui","jan","1","ferias",NA,0
2025-01-09,"Almoço","RS","bovino","pts_proteina_texturizada","qui","jan","1","ferias",1576,0
2025-01-09,"Jantar","RU","frango","cereais_integrais","qui","jan","0","ferias",NA,0
2025-01-09,"Jantar","RA","frango","cereais_integrais","qui","jan","0","ferias",NA,0
2025-01-09,"Jantar","RS","frango","cereais_integrais","qui","jan","0","ferias",765,0
2025-01-10,"Almoço","RU","peixe","leguminosas","sex","jan","1","ferias",NA,0
2025-01-10,"Almoço","RA","peixe","leguminosas","sex","jan","1","ferias",NA,0
2025-01-10,"Almoço","RS","peixe","leguminosas","sex","jan","1","ferias",1174,0
2025-01-10,"Jantar","RU","suino","leguminosas","sex","jan","0","ferias",NA,0
2025-01-10,"Jantar","RA","suino","leguminosas","sex","jan","0","ferias",NA,0
2025-01-10,"Jantar","RS","suino","leguminosas","sex","jan","0","ferias",492,0
2025-01-13,"Almoço","RU","bovino","pts_proteina_texturizada","seg","jan","1","ferias",NA,0
2025-01-13,"Almoço","RA","bovino","pts_proteina_texturizada","seg","jan","1","ferias",NA,0
2025-01-13,"Almoço","RS","bovino","pts_proteina_texturizada","seg","jan","1","ferias",1963,0
2025-01-13,"Jantar","RU","frango","leguminosas","seg","jan","0","ferias",NA,0
2025-01-13,"Jantar","RA","frango","leguminosas","seg","jan","0","ferias",NA,0
2025-01-13,"Jantar","RS","frango","leguminosas","seg","jan","0","ferias",853,0
2025-01-14,"Almoço","RU","bovino","leguminosas","ter","jan","1","ferias",NA,0
2025-01-14,"Almoço","RA","bovino","leguminosas","ter","jan","1","ferias",NA,0
2025-01-14,"Almoço","RS","bovino","leguminosas","ter","jan","1","ferias",1984,0
